titulo,autor,data,secao,texto,url

,,,,"Ao julgar processo de divórcio consensual, a 3ª Vara da Família de Joinville (SC) decidiu sobre a guarda de dois cães do casal. Segundo informações divulgadas na quarta-feira (3) pelo Tribunal de Justiça, ficou estabelecido que cada um ficaria com um animal.Conforme o processo, a mulher concordou que o ex visite o cachorro que permaneceu com ela, e o homem ficará responsável pelo pagamento de todas as despesas veterinárias em relação a esse animal. A mulher, por sua vez, manifestou não ter interesse na guarda ou visitas ao pet que ficou sob os cuidados do ex.LEIA MAIS: A juíza Karen Francis Schubert Reimer afirma que, pela legislação atual, o animal tem o status jurídico de objeto. Ela disse ainda que se busca uma posição mais atual, em que eles sejam enquadrados em uma categoria intermediária entre coisas e pessoas. De acordo com o tribunal, no entender da magistrada, tratar do direito dos animais é questão de ética, que deve sempre ser o primeiro parâmetro nas questões da Justiça.Não é a primeira vez que a Justiça decide sobre a guarda de animais. Em dezembro de 2017, por exemplo, um acordo estabeleceu a guarda compartilhada de cães, no Rio de Janeiro.Em junho de 2018, o Superior Tribunal de Justiça (STJ) julgou o caso de um homem que alegava ""intensa angústia"" ao ser impedido pela ex-mulher de conviver com a cadela de estimação. Na ocasião, ele obteve vitória para visitar a yorkshire. A decisão, inédita no âmbito da corte superior, dividiu a Quarta Turma. Para os ministros, a relação afetiva entre animal e humano deve ser levada em conta no julgamento. Eles, porém, rejeitaram equiparar a posse de pets com a guarda de filhos.LEIA MAIS: ",https://www.gazetadopovo.com.br/justica/guarda-de-cachorros-apos-divorcio-de-tutores/

,,,,"O dia 31 de março de 1964, que marcou o início da ditadura militar no Brasil, deveria ser desprezado para 57% dos brasileiros – e não comemorado. É o que aponta uma pesquisa feita pelo Datafolha com 2.086 pessoas entre terça (2) e quarta-feira (3). No levantamento, outros 36% responderam que a data deveria ser comemorada e 7% não souberam ou não quiseram opinar.Segundo o jornal que publicou a pesquisa, o desprezo à comemoração do golpe é maior entre os jovens, os que têm ensino superior e os mais ricos.A pesquisa foi feita após a comemoração da data ter  no mês passado. A intenção foi criticada pela oposição, Ministério Público Federal (MPF), entidades da sociedade civil e alguns aliados do presidente. O MPF alertou que a celebração do golpe poderia enquadrar Bolsonaro em crime de responsabilidade – que poderia resultar na cassação do presidente.Além disso, a possibilidade de celebrar o golpe também foi mais um elemento a pôr lenha na fogueira da crise entre Bolsonaro e o presidente da Câmara, Rodrigo Maia (DEM-RJ) – que é filho de um exilado político pela ditadura. No fim, : transformou a “comemoração” em “rememoração” do golpe.O Datafolha entrevistou 2.086 pessoas em 130 municípios brasileiros. A margem de erro é de dois pontos porcentuais, com nível de confiança de 95%.",https://www.gazetadopovo.com.br/republica/golpe-militar-pesquisa-datafolha/

,,,,,http://guia.gazetadopovo.com.br/materias/concurso-elege-melhor-banda-de-rock-do-mundo/

,,,,"O plano de recuperação judicial da Avianca, a quarta maior
companhia aérea brasileira, foi aprovado na noite desta sexta pelos credores. A
proposta aprovada prevê o fatiamento da empresa em sete unidades que irão a
leilão. O objetivo é potencializar o ganho dos credores.A empresa entrou com o pedido de recuperação em dezembro e e
alvo de interesse da Gol, da Latam e da Azul. Em jogo, estão rotas altamente
rentáveis e ampliar a presença em alguns dos mais movimentados aeroportos do
país, como os de Congonhas e Guarulhos, em São Paulo, e o Santos Dumont, no Rio
de Janeiro.O filé mignon são os slots (autorizações para pouso e
decolagem) em Congonhas e no Santos Dumont. Na capital paulista, são 21, e na
fluminense, 17. Isto cria oportunidades de expandir a atuação em uma das pontes
aéreas mais movimentadas do mundo“São ativos estratégicos. E possibilitam ocupar maior
espaço onde a demanda já existe”, afirma Bruna Pezzin, analista da XP
Investimentos. Ela sintetiza que é uma disputa por ativos que possam agregar
valor às empresas. 

Outro importante ativo é a participação no
mercado. Atualmente. a Gol tem a maior participação, com 37,2% do mercado;
seguida pela Latam, com 30,4% e pela Azul, com 20,6%. “O vencedor ou os
vencedores podem ter um ganho forte de share”, diz Ilan Arbetman, analista da
Ativa Investimentos",https://www.gazetadopovo.com.br/economia/avianca-recuperacao-judicial/

,,,,"Os parlamentares do PSL, partido do presidente Jair Bolsonaro, concentram 42,6% das interações nas redes sociais dos congressistas em fevereiro e março, segundo o mais recente estudo FSBinfluênciaCongresso. A pesquisa mediu o engajamento
(volume total de interações registrados nos perfis dos parlamentares do
Facebook, Twitter e Instagram) e registrou que o PSL supera com folga as demais
siglas. O segundo e o terceiro colocado, por exemplo, são PSOL (9,9%) e PT
(9,7%).Para medir o engajamento, a pesquisa contabilizou curtidas, comentários e compartilhamentos nas três redes. No período, foram 203,8 milhões de integrações nas páginas dos parlamentares analisados. Assim como o presidente Bolsonaro, o PSL tem um grande número de deputados que têm forte presença digital e que usam frequentemente as redes sociais. Nessa linha, os parlamentares mais influentes nas redes são do PSL ou alinhados ao presidente da República.: Joice Hasselmann (PSL-SP), deputada líder do governo no Congresso, foi a congressista mais influente nas redes sociais, de acordo com a sondagem da FSB. Ela é seguida por Eduardo Bolsonaro (PSL-SP), filho do presidente da República. O terceiro colocado, Sargento
Fahur (PSD-PR), embora não seja do partido de Bolsonaro, é um forte defensor do
mandatário. Mesmo os postos subsequentes são ocupados por parlamentares ligados
a Bolsonaro ou a movimentos de direita.O quarto mais influente é Kim Kataguiri (DEM-SP), fundador do MBL (Movimento Brasil Livre), seguido por Marco Feliciano (Pode-SP), Carla Zambelli (PSL-SP) e pelo senador Flávio Bolsonaro (PSL-RJ). A oposicionista mais bem
colocada na lista é Jandira Feghali (PC do B-RJ), que aparece na nona
colocação. Depois dela, surge a deputada federal e presidente do PT, Gleisi
Hoffmann (PR).O alcance dos conteúdos e o
engajamento dos usuários não estão relacionados com o número de publicações
realizadas, indica o estudo. No total, foram os parlamentares do PT os que mais
postaram nas redes sociais no período abarcado pela pesquisa (142,3 mil
conteúdos). Depois deles, as legendas que mais conteúdos difundiram foram PSL e
Podemos.O instituto que realizou o estudo pertence à FSB Comunicação, agência que tem contratos com órgãos públicos, entre eles o governo federal. A pesquisa mostra que os
parlamentares têm forte presença digital. Na atual legislatura, todos os 513
deputados e 81 senadores possuem conta em ao menos uma das três redes sociais
analisadas. A principal delas é o Facebook, universo em que todos os deputados
e senadores estão presentes.Para
elaborar o ranking de parlamentares mais influentes, a FSbinfluênciaCongresso
levou em consideração critérios como o número de seguidores e de publicações,
assim como o alcance dos conteúdos e sua interação com os usuários.",https://www.gazetadopovo.com.br/republica/bolsonaristas-tem-quatro-vez-mais-interacao-nas-redes-que-petistas/

,,,,,https://www.gazetadopovo.com.br/viver-bem/saude-e-bem-estar/quantas-calorias-tem-ovos-de-pascoa-recheados-chocolate/

,,,,,https://www.gazetadopovo.com.br/viver-bem/comportamento/socorrista-canta-para-paciente-com-alzheimer-e-atendimento-emociona/

Curitibanos criam escola que ensina habilidades que não se aprende na universidade,,,,,https://www.gazetadopovo.com.br/blogs/parana-sa/2019/04/06/inspirada-no-vale-do-silicio-escola-ensina-habilidades-que-nao-se-aprende-na-universidade/

,,,,"Os israelenses irão às urnas na próxima terça-feira, 9 de abril, para eleger os membros do Knesset, o Parlamento de Israel. O atual primeiro-ministro, Benjamin Netanyahu, que domina a política israelense há uma geração, está lutando pela sua sobrevivência política contra um partido recém-criado, liderado por figuras relativamente novas no cenário. E a luta não está sendo fácil para Bibi, como é conhecido no seu país, porque a sua campanha está sendo ofuscada por escândalos de corrupção.Essas eleições estavam inicialmente programadas para novembro deste ano, mas foram adiantadas após uma disputa entre membros do governo atual que levou a um acordo para dissolver o Parlamento. O acordo foi fechado após a coalizão fracassar na busca por apoio para aprovar a legislação que convoca judeus ultraortodoxos para o serviço militar. Há décadas, esse grupo tem dispensa do serviço militar obrigatório, o que é uma questão muito controversa no país.Quando os eleitores forem às urnas nesta terça-feira, eles escolherão um partido, e não um primeiro-ministro. Confira neste guia as principais questões para entender as eleições em Israel.Todos os israelenses com mais de 18 anos que estiverem em Israel podem votar - o voto não é obrigatório. E todos os maiores de 21 anos têm o direito de se candidatar. As eleições gerais acontecem a cada quatro anos. Na última, 67,78% dos eleitores compareceram às urnas.Os eleitores devem comparecer ao seu local de votação e se identificar. Eles recebem então um envelope azul para a cédula e se dirigem para uma cabine isolada onde estão as cédulas para todos os partidos. Eles devem escolher uma delas, inserir no envelope e depositar o envelope selado na urna que fica na sala de votação.Os ocupantes dos 120 assentos do Knesset são escolhidos por
um sistema de representação proporcional de lista fechada. Ou seja, os eleitores
votam em um partido, e não em um candidato individual. Antes das eleições, os partidos
estabelecem uma lista de candidatos na ordem que ocuparão os assentos que
conquistarem. Os partidos devem atingir um mínimo de 3,25% de votos para ter
direito um ou mais assentos no Parlamento. Após a contagem dos votos válidos,
os assentos são distribuídos de acordo com a porcentagem de votos recebidos.
Por exemplo, se um partido receber 10% dos votos, terá então direito a 10% do
Parlamento, ou 12 assentos.Depois que os assentos forem distribuídos, Israel terá um
Parlamento, mas ainda não um primeiro-ministro. Normalmente, o líder do maior
partido no Knesset acaba sendo o premiê, mas não é sempre assim.O presidente de Israel, Reuven Rivlin, fará uma consulta aos líderes de todos os partidos com representantes no Parlamento e escolherá quem ele considerar que tem mais chances de formar uma coalizão – que precisa ter no mínimo 61 assentos. O nomeado tem até 42 dias para formar um governo, caso contrário, o presidente pedirá a outro político que forme a coalizão.Para viabilizar um governo de coalizão, é preciso negociar
com os outros partidos. Isso pode ser feito com o oferecimento de ministérios, abrindo
mão de algumas políticas ou outras concessões.Depois que o primeiro-ministro tiver formado um governo, a
coalizão deve relatar ao Knesset quais são as suas políticas básicas, que
partidos estão na coalizão e quem será responsável por cada pasta no gabinete,
segundo o jornal diário israelense Haaretz.Existem 47 partidos competindo nestas eleições, segundo o
jornal Times of Israel.O atual primeiro-ministro Benjamin Netanyahu ficou mais para trás do seu principal adversário na pesquisa de intenção de voto divulgada nesta sexta-feira (5), a última permitida antes das eleições. Ainda assim, ele teria menos dificuldades do que o seu oponente em formar um governo de coalizão nesse que pode ser o seu quinto mandato, um recorde no país. Netanyahu concorre pelo Likud, o partido tradicional da direita secular israelense.Netanyahu é o primeiro premiê nascido em Israel, e se ele permanecer
no cargo até meados de julho, será também o mais longevo no posto desde fundação
de Israel, em 1948. Nesse caso, ele ultrapassaria até mesmo David Ben-Gurion, o
primeiro chefe de governo de Israel.O seu principal adversário é Benny Gantz, um ex-comandante das Forças de Defesa de Israel que é candidato pelo partido centrista Kahol Lavan, ou Azul e Branco, que foi fundado em fevereiro deste ano. Essa vitória representaria pela primeira vez na história um governo israelense que não é nem dos trabalhistas (em seus diversos partidos) e nem do Likud. Gantz tem conquistado os eleitores da esquerda mais por se opor a Benjamin Netanyahu do que pelo que ele é. Depois de anos fazendo oposição a Bibi, os eleitores mais progressistas resolveram dar um voto de confiança em Gantz, que tem chances mais reais de vencer.Durante um evento da campanha de Gantz nesta semana, uma eleitora que sempre votou nos partidos mais à esquerda e dessa vez votará no Azul e Branco disse ao jornal britânico The Guardian que ""essa eleição é basicamente um referendo: Bibi sim, ou Bibi não"", resumiu.A pesquisa divulgada nesta sexta-feira, quatro dias antes da votação, estima que o partido centrista Azul e Branco deve ficar com 30 assentos, enquanto o Likud de Netanyahu ficaria com 26.Mas a pesquisa também projeta um total de 63 assentos para
os partidos no bloco direitista de Netanyahu, uma margem pequena para a
maioria, mas favorável. Já o cálculo para a coalizão de Gantz parece muito mais
difícil.Gantz já declarou que rejeitará qualquer coalizão com Netanyahu após as eleições.O cenário dos partidos em Israel é complexo. Enquanto na maioria dos países o espectro político tem o eixo principal de direita e esquerda, em Israel os movimentos políticos têm mais ingredientes. ""Nós temos partidos de esquerda e direita, seculares e religiosos - e fanaticamente religiosos, judaicos e árabes, e ainda sionistas e antissionistas"", disse à  o brasileiro residente em Israel Marcos Susskind, que é ativista comunitário e mantém um canal de notícias sobre Israel para brasileiros. ""Você tem a salada e pode montá-la combinando os ingredientes do jeito que quiser"", completou.No início de março, o procurador-geral Avichai Mandelblit . Netanyahu tem sido perseguido por escândalos durante grande parte da sua carreira.Em Israel, os detalhes das investigações contra ele e seus aliados são conhecidos pelos números dos casos: 1000, 2000, 3000 e 4000. Os detalhes desses casos foram reproduzidos pelos jornais israelenses durante anos.Mandelblit afirmou que a acusação se relacionaria com três
dos quatro casos: 1000, 2000 e 4000.O primeiro deles se concentra em presentes ilegais
supostamente recebidos por Netanyahu e sua família, incluindo champanhe rosa,
joias, charutos cubanos e ingressos para um show de Mariah Carey, em troca de
favores políticos para bilionários. No segundo caso, o premiê é acusado de usar
conexões com um magnata americano para pressionar o dono de um jornal para que
ele fizesse uma cobertura mais favorável ao seu governo. No caso 4000,
Netanyahu é acusado de oferecer favores regulatórios a uma das maiores empresas
de telecomunicações de Israel em troca de uma cobertura positiva dele e de sua
esposa em um popular site de notícias pertencente à empresa.Netanyahu nega todas as acusações.""Netanyahu está sendo investigado em três processos diferentes. Na pasta 4000 ele teve alguns ganhos importantes, já que a direção das investigações parece mostrar que não houve a corrupção da qual ele foi acusado nesse caso. As pastas 1000 e 2000 continuam bastante ativas em Israel"", explicou Susskind.Na segunda-feira (1º), uma reportagem no principal jornal
diário israelense, Yediot Aharonot, afirmou que uma rede de perfis em mídias
sociais, falsos e verdadeiros, estava sendo usada para promover a campanha de
Netanyahu. A reportagem se baseou em um relatório de um grupo fiscalizador, que
diz que a rede manipuladora de perfis em mídias sociais foi criada para “perturbar
as eleições democráticas e influenciar a opinião pública usando meios
impróprios”.O primeiro-ministro e o seu partido rapidamente divulgaram um
vídeo que ridiculariza o relatório.",https://www.gazetadopovo.com.br/mundo/tudo-o-que-voce-precisa-saber-sobre-as-eleicoes-em-israel/

,,,,"A educação de qualidade e pelo
respeito aos direitos humanos foram lutas levadas por Padre Roque Zimmermann –
que morreu em fevereiro deste ano, aos 79 anos, após complicações pulmonares e
cardíacas – em todas as frentes em que atuou durante a vida. Além da trajetória
eclesiástica, na qual ingressou aos 11 anos, ao iniciar os estudos no
seminário, ele foi eleito duas vezes deputado federal (em 1994 e em 1998) pelo
Partido dos Trabalhadores (PT), candidato ao governo do Paraná em 2002 e
secretário do Trabalho, Emprego e Promoção Social do governo Roberto Requião de
2003 a 2006.Gaúcho de Santo Cristo, o filho de
agricultores familiares levaria sua origem para o trabalho no futuro, como
histórico mediador entre produtores de alimentos em assentamentos do Movimento
Sem Terra (MST) e proprietários de terras. Há relatos de que, corajoso, se
colocava literalmente no meio do fogo cruzado durante alguns desses conflitos.
As pautas da agricultura orgânica, sem agrotóxicos, e da reforma agrária
estiveram sempre em sua participação política.Membro da Congregação dos Padres
Missionários da Sagrada Família, iniciou os estudos de Teologia em Passo Fundo
(RS), mas por seu destaque acadêmico concluiu o curso em Roma, na Itália, em
1967. De retorno ao Brasil, continuou o aperfeiçoamento e recebeu o título de
mestre em ciências pela Fundação Escola de
Sociologia Política de São Paulo em 1986. No final dos anos 80, foi aprovado em
um concurso para professor no Departamento de Educação da Universidade Estadual
de Ponta Grossa (UEPG), instituição na qual se aposentaria em 2011.Desde o começo foi
acolhido pela comunidade de Ponta Grossa, onde havia até o interesse de que
fosse reitor da Universidade, o que não pode se concretizar pelo pouco tempo de
casa que tinha na época. “Recebi relatos de alunos que não tinham aula com ele,
mas que ficavam do lado de fora da sala onde ele estava lecionando para ouvir o
que ele falava”, conta Selma Maria Schons, também ex-deputada federal,
professora da UEPG e amiga do padre há mais de 40 anos.Como deputado, foi autor do projeto de
lei para que fossem ensinadas obrigatoriamente as disciplinas de Filosofia e
Sociologia no Ensino Médio. Também defendeu o ensino religioso nas escolas, mas
que não fosse confessional, e sim que englobasse diversas religiões. Coordenou
a Frente Parlamentar em Defesa da Agricultura
Familiar, foi vice-presidente da comissão de Direitos Humanos e titular nas
comissões de Agricultura e Política Rural, de Ciência e Tecnologia, Comunicação
e Informática, de Desenvolvimento Urbano e Interior e de Educação, Cultura e
Desporto.Ao se desfiliar do PT, em 2007, não
concorreu mais a cargos políticos e continuou se dedicando à universidade e à
atuação como sacerdote em sua província. Manteve-se informado e ativo no debate
sobre os assuntos de interesse público, promovendo encontros e reflexões, mesmo
que fosse em sua casa. Selma relembra que o padre “era alguém que enxergava à
frente, era questionador e abriu caminho em diversas frentes. Não tinha medo de
discordar e batalhava pelos ideais dele. O desmoronamento de direitos
conquistados causava tristeza nele.”",https://www.gazetadopovo.com.br/curitiba/padre-roque-zimmermann-coragem-para-lutar-pela-educacao/

,,,,"Um acidente envolvendo um caminhão bloqueou completamente a BR-277 no trecho entre Curitiba e o litoral do Paraná por mais de três horas. O veículo tombou na altura do quilômetro 42 da rodovia, no trecho da Serra do Mar, o que forçou a interdição completa da via. Por causa disso, a concessionária responsável pela via bloqueou o tráfego já na altura do pedágio, em São José dos Pinhais.O tombamento aconteceu por volta das 19h. A carreta transportava 37 toneladas de milho e seguia em direção a Paranaguá. Segundo a Ecovia, a carga caiu completamente sobre a via. Também houve vazamento de óleo diesel. Por volta das 21h, o veículo foi removido para o acostamento, mas os trabalhos de limpeza continuaram. Somente às 22h20 é que uma das faixas foi liberada no km 42. Já o pedágio só foi liberado mais tarde, às 22h40 — quase quatro horas depois do acidente.Na Serra do Mar, a fila chegou a 20 quilômetros, se estendendo do km 63 até o km 43, próximo de onde aconteceu o acidente.",https://www.gazetadopovo.com.br/curitiba/acidente-caminhao-fecha-pedagio-br-277/

A situação da Venezuela se complica,Gazeta do Povo,[07/04/2019],Editoriais,,https://www.gazetadopovo.com.br/opiniao/editoriais/a-situacao-da-venezuela-se-complica-2v5ossdq3d7p4wfwd99rcg0gx

Evento em Curitiba tem mais de 100 vinhos portugueses para degustação,,,,,https://www.gazetadopovo.com.br/blogs/panela-do-anacreon/vinhos-de-portugal-roadshow-2019-sandra-zottis-instituto-da-vinha-e-do-vinho/

Seria o contribuinte alguém que sempre age de má fé?,Juliano Lourenço,[06/04/2019],Artigos,,https://www.gazetadopovo.com.br/opiniao/artigos/seria-o-contribuinte-alguem-que-sempre-age-de-ma-fe-djjlczwuheoelinkmu9hyj9sx

Vidas problemáticas e a relação com o crime,Thales Aguiar,[06/04/2019],Artigos,,https://www.gazetadopovo.com.br/opiniao/artigos/vidas-problematicas-e-a-relacao-com-o-crime-3unlomy9cwk5n9fbx2d34li01

"Técnico do Coritiba confirma novidade na zaga, valoriza volante e convoca torcida para semifinal com o Londrina",Moreno Valério,[05/04/2019],Coritiba,,https://www.gazetadopovo.com.br/esportes/coritiba/tecnico-do-coritiba-confirma-novidade-na-zaga-valoriza-volante-e-convoca-torcida-para-semifinal-com-o-londrina-8c2l70du7uf1g54anzfcwg8dd

Brexit agrava divisão entre britânicos e joga futuro do Reino Unido na incerteza,,,,,https://www.gazetadopovo.com.br/blogs/certas-palavras/brexit-agrava-divisao-entre-britanicos-e-joga-futuro-do-reino-unido-na-incerteza/

Planejar para sanear,Gazeta do Povo,[05/04/2019],Editoriais,,https://www.gazetadopovo.com.br/opiniao/editoriais/planejar-para-sanear-clxr604c664pwqtmn6egmj3hd

,,,,"O presidente Jair Bolsonaro confirmou que irá cumprir uma  de suas promessas de campanha: está tudo certo conceder o 13º salário para o programa Bolsa Família, segundo o presidente. A decisão foi informada na live de ontem, rapidamente, e anunciada  na conta oficial do Twitter do presidente, nesta sexta (5). Os recursos virão do combate a fraudes no programa, informa o presidente. Ele ressaltou um caso curioso para ilustrar a situação: “No passado, o PT negou no Senado o 13º para o Bolsa Família. Hoje, com árduo trabalho no combate às fraudes, como vereadores e o caso de um animal doméstico chamado gato “Billy”, recebendo indevidamente, temos meios para implementar esta medida para os verdadeiros necessitados.”No caso, o presidente Bolsonaro destaca que a situação será 'resolvida no executivo', sem passar pelas casas legislativas. Segundo o ministério da Cidadania, o custo será de R$ 2,5 bilhões.Citado por Bolsonaro, o gato Billy  fez parte da lista de beneficiários do programa durante cinco meses. O caso curioso ocorreu no município de Antônio João, no Mato Grosso do Sul, em 2008. Notícias da época mostraram que o bichano foi inscrito pelo coordenador do programa na cidade, Eurico Siqueira da Rosa, Billy pertencia à esposa de Eurico.: Registrado como Billy Flores da Rosa, o gato tinha identificação social, cartão magnético e recebia R$ 20 mensais, como registrou o jornal . Entre março e novembro de 2008, Billy recebeu a renda do programa, uma visita de um agente de saúde procurando por uma criança chamada Billy pôs fim a fraude. Questionada pelo agente sobre onde estaria a criança, ela disse que o único Billy que conhecia era o gato. Em dezembro daquele ano, Eurico foi exonerado do cargo e alegou que a família passava necessidade, por isso teria inscrito Billy, o gato, no Bolsa família. O ministro da Cidadania, Osmar Terra, . O valor estimado para fazer valer a decisão é de aproximadamente R$ 2,5 bilhões. ",https://www.gazetadopovo.com.br/republica/quem-e-o-gato-billy-o-bichano-inscrito-no-bolsa-familia-que-nao-vai-receber-13o-salario/

,,,,"Concretizar a compra de um carro novo nem sempre é uma prática agradável. Às vezes o mau atendimento, a negociação difícil e a demora na entrega acabam criando uma dor de cabeça que pode beirar o arrependimento.Por isso os quesitos acima acabam sendo decisivos numa nova compra, na fidelização do cliente e até mesmo na propaganda boca a boca sobre determinada marca.Para diagnosticar como o consumidor é tratado na rede de concessionárias das 15 marcas que mais vendem automóveis no país, a consultoria J. D. Power Brasil realiza anualmente uma pesquisa na qual mede o nível de satisfação dos clientes com a marca escolhida durante o primeiro ano de uso do automóvel.O estudo chega à sua 7ª edição em 2019 e apontou que a Hyundai Caoa foi a marca mais bem avaliada por proprietários de veículos novos. Foram ouvidos 4.630 consumidores entre 1 e 12 meses após a aquisição na loja, no período de novembro de 2018 a fevereiro de 2019.A campeão de satisfação atingiu 871 pontos, numa escala de 100 a 1.000, o que significa um recorde desde que a pesquisa foi criada. Ela ficou à frente de Honda e Peugeot (859 pontos cada), Chevrolet (858) e Toyota (854) - que na edição de 2018 levou o título, somando 845 pontos. Ao todo, 15 fabricantes de alto volume de vendas participaram do levantamento, com 839 pontos na média.A Hyundai Caoa é faz parte do Grupo Caoa, representante oficial da companhia sul-coreana no Brasil. Ela comercializa os modelos importados da marca e também produz em Catalão (GO) o Hyundai ix35 e o New Tucson, além do utilitários comerciais HR e HD78.Já a Hyundai Motors do Brasil (HMB), que vende a família HB20 e Creta, foi avaliada separadamente à Caoa, ocupando a sexta posição. HMB e Caoa são redes diferentes, apesar de estarem sob o mesmo guarda-chuva.Pelo segundo ano consecutivo, o estudo da J. D. Power também avaliou o nível de satisfação específico para as marcas premium.E novamente a BMW ficou no topo da lista, com índice de 883, seguido da Mercedes-Benz, com 879. A Volvo estreia no ranking graças ao bom volume de vendas no ano passado, aparecendo com 852 pontos.O resultado deste grupo foi impressionante, com uma média para o segmento de 870 pontos. Bem superior ao ano passado, quando a BMW foi a campeã com 818 pontos.""Percebemos alterações na importância dos cinco fatores que compõem o índice de satisfação"", explica Fábio Braga, diretor de operações da J. D. Power Brasil. Os atributos são (relacionados  em ordem de importância): negociação (24%); processo de entrega (22%);  vendedor (20%); instalações (18%) e (16%).Segundo ele, isso mostra uma mudança no perfil do consumidor. ""No estudo de 2019, os  aspectos ligados à negociação do veículo e atuação do vendedor aumentaram sua relevância para o consumidor”, complementa.Braga admite que os compradores ficaram mais exigentes, especialmente no prazo  de entrega, que impacta diretamente na satisfação.O estudo revela que o índice de clientes que receberam o carro entre sete e oito dias foi 860, enquanto a avaliação caiu sensivelmente, para 801, quando o prazo de entrega passou dos15 dias.O índice de satisfação de quem recebeu o seu veículo entre sete e oito dias foi de 860 pontos (numa escala até 1.000). Após esse prazo,  os níveis de satisfação caem sensivelmente, podendo chegar em 801 quando ultrapassam 15 dias.Os proprietários de modelos de luxo recebem o veículo nove dias após a  compra. Nas marcas de volume, a entrega acontece, em média, em 11 dias.Respeitar os prazos de entrega do automóvel exerce forte impacto na satisfação, influenciando diretamente a lealdade à marca.O estudo constatou que 91% dos clientes receberam o veículo na data combinada. Entre eles, a satisfação foi de 864. Entretanto, 9% relataram que não tiveram a entrega realizada na data prometida, resultando em queda acentuada na satisfação (682 pontos).Os vendedores que seguem todas as etapas do processo de venda têm mais chance de concretizar o negócio, como, por exemplo, fazer as perguntas ao comprador para entender as necessidades qu o leve à escolha do modelo certo.Nas lojas que não usaram deste recurso, o estudo apontou um porcentual menor de concretização do negócio.Outro fator importante é o  Quem oferece o primeiro contato com o carro pretendido antes de começar a negociação da venda, tem bem mais chance de 'ganhar' o cliente.Finalmente, quase metade das lojas que não efetivaram o negócio tentaram vender ao cliente um veículo que ele não queria. Dentre as que obtiveram sucesso na transação, apenas 29% adotaram essa prática.Mais de dois terços dos clientes (68%) que compraram um automóvel zero km trocaram seus veículos, 21% adquiriram um carro adicional e 11% realizaram a  primeira compra.A pesquisa mostrou também que 68% utilizaram seus automóveis usados como forma de pagamento, enquanto 53% usaram outras fontes para análise do valor de troca.",https://www.gazetadopovo.com.br/automoveis/carro-novo-venda-avaliacao-cliente/

